5-Fu_28	Acitretin_29	Amoxycillin_00	Artesunate_01	Ascorbic acid_02	Ascorbic acid_30	Bosentan_03	Busulfan_04	Carbamazepine_05	Cetirizine_06	Cetirizine_31	Cyclopamine_07	Cyproheptadine_08	DAPT_10	Dabrafenib_09	Dasatinib_11	Dexamethasone_12	Dorsomorphin_13	Doxycycline_14	Hydroxyurea_15	IWP-2_19	Ibuprofen_16	Ibuprofen_32	Imatinib_17	Isotretinoin_18	Lazabemide_33	Metformin_20	Methotrexate_21	Misoprostol_34	Penicillin G_22	Progesterone_23	Retinoic acid_24	SB431542_25	Thalidomide_26	Valproic acid_27	Warfarin_35
3.3777722626564346	3.415016544830378	3.70221824179624	3.7168124180484683	3.5298104229076097	3.5298104229076097	3.5627141512416807	2.8279312744915113	3.3930317632757157	3.412082134166034	3.412082134166034	3.4829492711198933	3.3871939328608818	3.38439569525597	3.552559625189078	3.4881340601971242	3.5356550530134827	3.606368915616651	3.4566568711588315	2.832027966309598	3.4989001817490544	3.390780522603753	3.390780522603753	3.5247312254000405	3.2585792598530054	3.451741082868903	3.0550665787971973	3.518778432908815	3.3630149776086036	3.63798172203593	3.4565722987295384	3.2579506005374292	3.6594667854472984	3.551416933811811	2.9490608026094924	3.3886584796731336
2.792676890160058	2.9878804469612987	3.396509596694657	3.3829519596631794	3.007333528671762	3.007333528671762	3.400771846225841	2.7761193929818684	3.360001541323069	3.3904300319100407	3.3904300319100407	3.3729850505328347	3.360333791373092	3.3730198864905567	3.431204509662344	3.422161180595344	3.4112964771696377	3.4556444149255494	3.3909773742724174	2.516428175621348	3.4853614015313137	3.0082616475840247	3.0082616475840247	3.419526661211412	2.934190226504412	3.0021356748512544	2.8486789597547606	3.4910880395312223	3.0349917029130706	3.3730484809417405	3.31120220848067	2.932545317833804	3.4750967129049064	3.4079721289297353	2.685384804115136	3.372435629632856
2.565722835310719	2.8695731648436507	3.2807444628491504	3.2149810094685454	2.8030599254921666	2.8030599254921666	3.3905356705169973	2.7126518376392634	3.2478782258393393	3.2887390264473355	3.2887390264473355	3.3440225964578003	3.267107181100796	3.201312086366234	3.405751049485165	3.412515992764989	3.3871744693159713	3.3666235248452874	3.3294247051197208	2.2924964082687165	3.3393937293395397	2.932688744314289	2.932688744314289	3.389375143597497	2.8958149253698626	2.7767211825352764	2.6524787467694084	3.390638723055344	2.8729975523701445	3.285561701952423	3.225007839281808	2.8744453756807515	3.4011109393293544	3.2904314982742227	2.61533656598888	3.327461202628451
2.5413297239668795	2.8469834557908964	3.037767242813004	2.990747957741853	2.645463019478986	2.645463019478986	3.374556569260393	2.5996274530670886	3.0044599018185396	3.082807866292922	3.082807866292922	3.2799482534881133	3.1531978425979506	3.0862672911276334	3.2899988233442747	3.2212717710889116	3.21905701293425	3.3034105110444303	3.3069943466653107	2.0822295891783935	3.331828647638242	2.7114558683854755	2.7114558683854755	3.348569345870812	2.873627117503704	2.583452182617158	2.5607579670748586	3.0689084536912663	2.835309697600272	2.901100058121964	3.1810958306188675	2.8487858416108356	3.367395620054579	3.03605681084329	2.470852828837877	3.0647770490519632
2.429351877091145	2.8258472520328057	2.899012528103474	2.8868787344140032	2.508940769698527	2.508940769698527	3.1366601359648496	2.5087210922458443	2.7825164205026636	2.877951987707106	2.877951987707106	3.2254907262253583	2.944656797496481	2.937782668699197	3.165253969957473	3.000182043706155	3.052833740986466	3.2174530665208096	3.1179933090152128	1.9450705537729573	3.276681499754984	2.575243942929724	2.575243942929724	3.2680939286009125	2.791334357094777	2.553265688286261	2.307799174123874	3.006342880681204	2.7715970006466546	2.8639508262022444	2.915283550886369	2.8174381961068153	3.285842325039044	2.8254426544301707	2.3717793529769677	2.913226512016579
2.2849652835684053	2.809727895406929	2.8695125456071207	2.8371991158472545	2.426564974676869	2.426564974676869	3.1047914033960895	2.3911037872704775	2.641017289524557	2.835906952456251	2.835906952456251	3.1403394586483038	2.869400858862757	2.878943840638582	3.1247550942959164	2.9490145911166445	2.9742129186181043	2.931828031472844	3.0097738103960174	1.748592193839377	3.0295824252203403	2.503841085247147	2.503841085247147	3.007930402638998	2.72204343825688	2.4762919411758526	2.2821180899942326	2.891473463828768	2.721321389134596	2.8100448950507237	2.8441175812275694	2.715247740797518	3.0731231302111235	2.6999702999321564	2.3523949239929265	2.810199832730601
2.061958462983052	2.7430609543870847	2.7184504878557374	2.7970013362159403	2.407864336410746	2.407864336410746	3.016413284532607	2.337199861286462	2.6113419092596932	2.813387510068868	2.813387510068868	2.8362634017779342	2.698769603955635	2.8611834045087248	2.943377018208316	2.9172348760869604	2.8833743632645343	2.9259434763203647	2.960413052930416	1.6499319131670822	2.980067512722994	2.464300652950094	2.464300652950094	2.976614240137562	2.598079055152764	2.363062604579241	2.187779991750642	2.86871990162464	2.6836923330409577	2.7363573129811867	2.715572177417757	2.615595304360645	2.934167552093927	2.606020717702954	2.243687523272653	2.694450332068403
1.8824703705104575	2.678576548332597	2.6769601487249663	2.7654304583168403	2.1618474418190297	2.1618474418190297	2.987576600632272	2.2578751332692475	2.421541469173583	2.729392373863496	2.729392373863496	2.801830942371772	2.649980754787103	2.79822469320323	2.9205508269521587	2.858387379942368	2.7863682704262085	2.850114955067899	2.9117816687763294	1.3995213382263043	2.880106053067245	2.4347869735144454	2.4347869735144454	2.927226536798661	2.5778194155009952	2.310270929281356	1.9681198659887813	2.7898771094185917	2.6254798234148655	2.649219992105752	2.6760562225225173	2.5798269199047055	2.858803432738167	2.573580856528774	2.0900248593268267	2.5809945027896966
1.699560403458072	2.59294025161782	2.624306283385629	2.711464909776737	2.1189654520183683	2.1189654520183683	2.883070512896487	2.2516521781429297	2.3747087271873313	2.6149310622160966	2.6149310622160966	2.716433135519257	2.48578958563866	2.7041718387763454	2.881969107074181	2.8099861617818274	2.7288571545001057	2.727962984914098	2.858242826710934	1.3541912679790338	2.7972477781907132	2.3235668143779877	2.3235668143779877	2.90906379889068	2.5426246235001613	2.25674966544828	1.8562891121589447	2.7486123128361974	2.6066018730838096	2.5707972941512693	2.593595952457984	2.542430433828582	2.754978899299931	2.471436021755854	2.0573153960381307	2.549861750178706
1.5710482765636837	2.5471476157701822	2.5774763828969878	2.652314158219514	2.091295962134204	2.091295962134204	2.833700346473035	2.2445815518198846	2.3038683578756416	2.558513266133678	2.558513266133678	2.6885745816369733	2.419675648371962	2.6785362757468913	2.7892832964472998	2.7914746789485023	2.673709165799169	2.6019653908146725	2.8175900226930235	1.2995252339032484	2.6467103750250938	2.2685638257757623	2.2685638257757623	2.793181174477731	2.509178864514564	2.094561647973582	1.812731795167774	2.732859719586862	2.548439243338782	2.4571342427410277	2.5656611554004716	2.51636299338111	2.5982354449071905	2.359402645840909	2.029601481528299	2.4528528483424985
1.55630827953992	2.471723917652075	2.49495462158302	2.580952230337187	1.834982564686839	1.834982564686839	2.6849761915731483	2.1098894347773136	2.283495228349572	2.5373636323929873	2.5373636323929873	2.673199953575638	2.4141579818336365	2.5565290917641605	2.6961997982985424	2.6111766813455684	2.6362326403766834	2.5648481012319904	2.7780265459312754	1.1939156474973258	2.6080024934980184	2.1901461362727983	2.1901461362727983	2.7311402878438935	2.4611766274837232	2.0792419101782267	1.762176071806722	2.673955448864668	2.532722198467342	2.3966040883175705	2.506524222325121	2.4434769767450715	2.5497850926743544	2.3197001309407317	1.9331685164870214	2.3258100116983806
1.44327965011099	2.4032704859404674	2.4201233846987025	2.544317379631919	1.7258034573953753	1.7258034573953753	2.662985135624119	2.0789303151287	2.2145707183458523	2.5093327797077145	2.5093327797077145	2.6451777118406374	2.31500411624775	2.536685910040075	2.59534099740564	2.594424467943492	2.59290369546299	2.5420952929538214	2.631175514313642	1.1587642639133888	2.513229106123217	2.1413040833270056	2.1413040833270056	2.7077317075994403	2.392273636163081	1.957415364749996	1.7488754680663074	2.6369459521161804	2.496782179928036	2.3852296820284224	2.4283532918665163	2.398334961840226	2.542303848621508	2.300356020177551	1.9244194787769595	2.3102383168525815
1.3963708697656552	2.3742021656367234	2.405695398112656	2.4951636875343333	1.7115371030100952	1.7115371030100952	2.631262129178744	2.0558106314148867	2.188540715634664	2.393919849440144	2.393919849440144	2.6202491635195315	2.2889783519866436	2.492429498515494	2.5492210119887857	2.5395793770625534	2.4460691916888115	2.4697047767329194	2.6028843923768408	1.0834180820456483	2.497108269937027	2.00272246711174	2.00272246711174	2.5773607014219793	2.352070934282536	1.930171369200743	1.7142854586071619	2.6041999433708325	2.4727089860591045	2.3174976983216724	2.3773585292363126	2.3520321908143575	2.483283330035501	2.217260457618329	1.8228828277002764	2.292545972765563
1.2496264992909434	2.3534848706160973	2.3878228025067676	2.459319841137748	1.6593695911904958	1.6593695911904958	2.5764712750621674	1.8314986464861334	2.109555748744494	2.362675864446321	2.362675864446321	2.531356226238434	2.269447907385976	2.4494324745172245	2.514032497718577	2.472567283340138	2.421309921615289	2.4094364423239267	2.5717489066325014	1.0208896209334166	2.4469618955273065	1.9871164600897413	1.9871164600897413	2.5646571079713096	2.243735028350624	1.8426474834773328	1.6346368770812671	2.533609377775738	2.4345193121476316	2.298114485494478	2.279551752689287	2.31564854183531	2.449746679091552	2.1222636636020717	1.6962716614608093	2.2829800794758786
1.196857093173689	2.308225060467394	2.3550392442269095	2.3993553419776	1.5998321588613773	1.5998321588613773	2.551140400704998	1.8290085861954106	2.0827969612782256	2.329225314603966	2.329225314603966	2.4989120281631805	2.236561970478361	2.398475459814838	2.4903954666749395	2.4505735614056503	2.3589426145067045	2.3983394625179333	2.5307942591174397	1.0130320526155452	2.414328191330222	1.893460793829366	1.893460793829366	2.548176730803838	2.2205673158081582	1.7474517577011375	1.6284514306548021	2.5082851504473678	2.3712885034530298	2.2533068653626236	2.2454350770874942	2.18427761053131	2.38796825436107	2.0863064220998377	1.6453566975579814	2.2604717992965173
1.1658799181416577	2.2235603942864506	2.3091897067429623	2.287928460531344	1.5420164992542202	1.5420164992542202	2.548788381456812	1.7673745309905862	2.0193944836234867	2.308483702739626	2.308483702739626	2.465028651682288	2.221706153395037	2.3730539030839988	2.4563134970444036	2.435758391579591	2.331677271955213	2.3747163668450475	2.4753761055418977	1.0073167205560465	2.386909461013932	1.8022398331211462	1.8022398331211462	2.528753593440272	2.175921359863973	1.6241149082490536	1.5027449737519218	2.4345145628832663	2.3285820590329513	2.224131098529779	2.225342069887036	2.1773594636297706	2.3433663107528457	1.9864994762592316	1.6402672407493504	2.205155298817547
1.1117330506359189	2.1604503198177145	2.158174579201125	2.2748399111339217	1.4850604207439166	1.4850604207439166	2.4900677983816286	1.6432875085154501	1.9510374748021584	2.276480198524355	2.276480198524355	2.397740991723786	2.1656346640332784	2.3593416536991696	2.4190630511458364	2.4114892828339687	2.2472314592417346	2.3534237858309752	2.42396058680824	1.002153329277563	2.344955619074153	1.7822933915403092	1.7822933915403092	2.499794896495421	2.1377746685702332	1.5809113868056848	1.4349700423604037	2.4064755275903207	2.2975509639641536	2.1784055802380022	2.184924643074116	2.145406998889276	2.328922146908823	1.930025061583928	1.6350988014002323	2.1620685941242446
1.0574644178501766	2.1522476150691547	2.133674148846532	2.263449367390211	1.4281293935329487	1.4281293935329487	2.47663190386708	1.6186663808422481	1.8892996083541653	2.2382384758024627	2.2382384758024627	2.3648589609889834	2.1391417456466284	2.353889950211842	2.3889406857336732	2.3985674321810557	2.227281845662286	2.3248977486106437	2.359194557293651	0.9958125595846005	2.3242228517548598	1.7679141628152197	1.7679141628152197	2.4459499474826916	2.1210632493210557	1.4802512580538658	1.4120785512919722	2.385808598804936	2.271378824520829	2.06644627575102	2.1561596678964166	2.116849369968175	2.283723839249804	1.8442006732267033	1.5504732298064208	2.1202056237581166
1.0089656884923157	2.119855586894856	2.0663106559367392	2.2022456552660876	1.4032238118724667	1.4032238118724667	2.4209357030789405	1.590631692792459	1.8335758253361722	2.2076669853886237	2.2076669853886237	2.3289224226643914	2.098525607445344	2.3379082545901473	2.354228114771423	2.388391736015396	2.2135540473078947	2.305452852545718	2.294370265016306	0.9889074715829564	2.313688588678746	1.7528651592713367	1.7528651592713367	2.4111761229314523	2.084112303962463	1.4457155574122866	1.3613267460566865	2.380243159453248	2.2406413916961725	2.0067454535248292	2.10111194678786	2.0807172834263556	2.260179591129766	1.7944548962840479	1.5183330476224948	2.0624423381493213
1.0044607951247357	2.0301566331717136	2.05386887600615	2.1562162239379896	1.3275264685259065	1.3275264685259065	2.3893044892036173	1.5469316310925938	1.7929310955706554	2.191192311327695	2.191192311327695	2.2864262397779704	2.0316034039836346	2.2985651751126577	2.3286488254882785	2.3713403912324122	2.1237571367838846	2.299756416858208	2.199383481695263	0.9588706863869411	2.258578534686941	1.6958056758709252	1.6958056758709252	2.4031365288921664	1.989206584244746	1.4275394052566734	1.3321678964482129	2.32645359035928	2.2359236459333505	1.9833554484013038	2.054708537267258	1.9813378837567823	2.2436951848304343	1.747772027693269	1.4386216558960419	1.9845434063117402
0.9957372073678682	1.9944250218997484	1.978123340786877	2.1346588592979865	1.2959889938133682	1.2959889938133682	2.3266425601466483	1.5240553578436973	1.7136458922182518	2.1797464248864995	2.1797464248864995	2.226507995632066	1.9904940132047226	2.260693049451343	2.2895034494202013	2.323659196282943	2.104227746275635	2.2514821535529377	2.1808292457367724	0.8999161342484737	2.2446411297108524	1.6757755737111037	1.6757755737111037	2.381616861632995	1.9423048549613893	1.3887615725497604	1.3257228016637765	2.262577062376805	2.1817916707361698	1.9246006511614215	1.9948747408134115	1.9477450073145208	2.156742341296499	1.6837983945686723	1.425290803779913	1.9613475897989894
0.9934944796971371	1.9043690185223512	1.9625835016694373	2.1238921842994998	1.2444543172138849	1.2444543172138849	2.308275400438133	1.5054677834651402	1.6339623015922298	2.166609744203398	2.166609744203398	2.1901457310211185	1.930954942782776	2.247293000790804	2.2718776650578474	2.2993808823639337	2.0676502642127343	2.197584922634042	2.1511686413862003	0.8161520989984845	2.1270633072942786	1.6401084869206637	1.6401084869206637	2.3396422436586852	1.9010392150567468	1.3722629507657909	1.1657134122856463	2.2352344376439457	2.1576083954630403	1.868550675603489	1.960295444636855	1.8986521714926965	2.1166600639883866	1.6103467583670459	1.3932906537141097	1.9177109005553035
0.9750685704132367	1.8878411726691386	1.8695735619473635	2.0283121586994755	1.2117656789408695	1.2117656789408695	2.2925159930256043	1.4346505953551956	1.617846667779071	2.132357600499667	2.132357600499667	2.125367856568385	1.8836688250453848	2.159123389552494	2.2640716052030796	2.231252081394315	2.016317299020447	2.148387757734326	2.1203662960595424	0.7496261921190847	2.1059415950628977	1.583597511444361	1.583597511444361	2.283951863813853	1.8672571272855887	1.3256426838976196	1.1031317592474337	2.1987946552983466	2.122397219954056	1.8340911445873223	1.9492500701311999	1.8623106270785312	2.069634532470315	1.5591663159450848	1.3338019532040506	1.9047766798120258
0.9666061510166926	1.8588067075101316	1.8246661162764621	1.9955206377075954	1.1891831806240907	1.1891831806240907	2.2407987810277756	1.37338604641818	1.5830424353715973	2.102671955051648	2.102671955051648	2.1198160615128816	1.8665089931850307	2.11425724538679	2.184350788299598	2.1832256784577706	1.9882830072551996	2.127225512627844	2.083461510702642	0.7108279070389465	2.056737560982947	1.5394165549866252	1.5394165549866252	2.276134222493517	1.8589531603429805	1.3124237600848399	1.0585827932292686	2.175870016052652	2.1012767268307146	1.7796488937556596	1.9182851856336118	1.8555081024947087	2.016553850341807	1.5400404401117718	1.3015943709500348	1.7803315410961607
0.8923654175594541	1.8518577858162333	1.8014746513352708	1.9520277142981768	1.1811689056372179	1.1811689056372179	2.2395017087200695	1.35094278931223	1.5107098840337434	1.9943052471270748	1.9943052471270748	2.0952081581002817	1.8444761198145456	2.0782831496419982	2.0785622232298415	2.142038190081245	1.9472069201767515	2.0797043995759457	1.9907661273397292	0.6715385616133535	2.0215621316979893	1.4722342653306506	1.4722342653306506	2.2727796946998353	1.8223415228719824	1.257364987095154	1.036781078985901	2.128216489288733	2.074015633602304	1.7702935618580389	1.8334239180060259	1.82464699291301	2.0056290290538965	1.4746297196923468	1.3001322865615452	1.761421514082412
0.8671431667479585	1.8351738330628165	1.7750494459896484	1.9277491375248224	1.1538442988482074	1.1538442988482074	2.21961520606452	1.3135571817978995	1.4631755534312052	1.9742496883835932	1.9742496883835932	2.055769391830079	1.78509198456642	2.041549805799927	2.048765357022996	2.107266802567498	1.9283391109622185	2.0577673038099693	1.9680435989116722	0.5850449246637018	2.00273417207177	1.4629228943265817	1.4629228943265817	2.244015989737782	1.8003608919207557	1.2345513779079436	1.019958962090004	2.091191792547161	2.011436024717855	1.7156862904712555	1.8147869003276658	1.78989258670564	1.9919749383196728	1.4509062142679618	1.2544701477789117	1.7298264386343671
0.864977604261998	1.8135644302280365	1.7332109353036715	1.8845639582331177	1.1425222748947448	1.1425222748947448	2.1814231141457183	1.2247664063686443	1.4584926352030647	1.9607978416595893	1.9607978416595893	2.0315488695433044	1.7482800704537274	1.962628696545359	2.0295489657542976	2.0318045064722825	1.8848780680763393	2.021448096194331	1.9536484439888313	0.5671309990218824	1.9678991182203607	1.4586841465733729	1.4586841465733729	2.199587689420893	1.776384090766952	1.16365769062347	1.0186575035015393	2.044197912037097	1.9856147809039524	1.6843838513750262	1.8076156565507968	1.7778795321789889	1.968290258699469	1.4233230933781613	1.136555286984238	1.6980530398951474
0.8266484630800168	1.8098645260574657	1.7218193901130685	1.8602277963745089	1.12590096826	1.12590096826	2.17418454888261	1.0622078829145787	1.421736387305153	1.919789135829751	1.919789135829751	2.0098275803046812	1.735248385357279	1.9342695491625808	2.0138717172025173	2.0258897979155837	1.8720204342352238	1.9790551490488697	1.9068442732320856	0.30874109605291583	1.9505397516389356	1.4547523672326361	1.4547523672326361	2.1382113261226463	1.7675431245368676	1.1249457702756487	1.0185023375421316	2.030001281375155	1.9706578944684052	1.648401738817687	1.7616493861926406	1.7682544764307284	1.8729555683017942	1.3748583031486536	1.1217201349779569	1.6073403873042433
0.7496962880837442	1.7765275476490678	1.7034656792862222	1.8257072900144302	1.0707214964102723	1.0707214964102723	2.1218107411927525	1.0615870257758329	1.415081738809787	1.838751997171387	1.838751997171387	1.9636835866140707	1.6455876549726276	1.8580349124864375	1.9678943042620418	2.023231568602584	1.8188358163007767	1.9496001135203898	1.8822668970152103	0.2748654159501277	1.931180254147084	1.3998901351516715	1.3998901351516715	2.1199385507640782	1.7366510485283673	1.1039674500108538	1.0174886878042297	1.9979037594621423	1.9210144011902224	1.6308317316805794	1.7477825910312645	1.7309360532212568	1.834551230859536	1.3621652063630214	1.0393241984192332	1.598738150236901
0.64656449877735	1.7523548887789342	1.6812205437032102	1.7902185256492043	1.0384800896388569	1.0384800896388569	2.103154722926098	1.056162104825397	1.4008633463957194	1.8298652022604214	1.8298652022604214	1.9323668413118371	1.6307913388062463	1.8269290948234578	1.9465604395033143	2.0040611367624583	1.8009623451594687	1.9383669543925204	1.8342988872327521	0.2725128906526781	1.8689787756256995	1.3987488871901532	1.3987488871901532	2.0892151418953526	1.7137292595418059	1.0573477056970604	1.0139409896516753	1.919138600766579	1.8602760851036442	1.5896209364920215	1.7239673037304857	1.705028198028707	1.8086474158663663	1.3306168898776127	1.0385002176007325	1.5688357572372176
0.6435409003488842	1.7298008469593984	1.6285235861273484	1.7681378566494825	1.0216733034292182	1.0216733034292182	2.0399052486039233	1.0558382499151306	1.3344131659208434	1.785030352830694	1.785030352830694	1.9107444919388479	1.5843885159186502	1.7858922015176746	1.8234957598791615	1.9287253547576408	1.7804330947729832	1.9186568301774114	1.7982729079614803	0.2359324482219973	1.8492873307712294	1.3728873582540677	1.3728873582540677	2.055277599270356	1.6931075275000773	1.0427535635455514	1.0136970719631433	1.8596689798580313	1.8105216136793778	1.579879262454884	1.7044817589502883	1.699301117254512	1.7670942578544675	1.325661462560455	1.0281933301826427	1.5169564504792201
0.6272669602898466	1.7235198337159847	1.6036742900096341	1.7402033464471698	1.0162401267587071	1.0162401267587071	2.030574311494338	1.0477530615670128	1.3255449612951802	1.6585517851689704	1.6585517851689704	1.885206802692403	1.560379310766873	1.7768552055757985	1.7746947202353833	1.8713750062521266	1.7595968950350713	1.8726973551174948	1.7792238370901137	0.2080022352526694	1.8099652119489407	1.352539046554207	1.352539046554207	2.0345202837451573	1.6633297139597245	1.0362419382158505	1.0124422283854828	1.8260975792019547	1.8020136311594954	1.5351760264631868	1.662502071511253	1.6743419992996587	1.7142909375152064	1.306351883356647	1.0233972685270403	1.4947978111011553
0.5568718492358619	1.713805190886079	1.5931178587050945	1.7122753585869583	1.014075892862524	1.014075892862524	2.022331882103328	1.0475609948914442	1.3023253050700143	1.6440691219971348	1.6440691219971348	1.8599793777113112	1.533378912253897	1.7731626486764545	1.7727926279372603	1.840150918366172	1.7228790737573079	1.843552167545779	1.7631675783616547	0.0635597492064009	1.76569001881239	1.2840761348781753	1.2840761348781753	2.0036085470792786	1.6595693904790318	1.0314444204026343	1.0119939718728348	1.8090854555103784	1.8004027027927318	1.5074225572141866	1.6577656333248636	1.6584531957307096	1.685829892231443	1.2822275859944714	1.0181856567278746	1.4816430795108304
0.36752823379592614	1.6648372254263333	1.5224540156449198	1.6681634891455253	1.0117890532110447	1.0117890532110447	1.9879188256468736	1.0401038456277396	1.2910678387638155	1.6282846013378278	1.6282846013378278	1.8509752827324002	1.5110037610768012	1.7696407828507783	1.7700573738691237	1.8389602033432717	1.7167884727552496	1.8075385468239678	1.7531219980839128	0.04217588221253621	1.7111696021227258	1.2420862120491825	1.2420862120491825	1.9882364428298542	1.591095033828979	1.028601490999087	1.0081818305876968	1.7970701498397574	1.785303997994403	1.4661015635461347	1.6411180331849016	1.610748547170762	1.6620956442629178	1.2385923493558768	1.0180724109415806	1.4672162999716978
0.3368123870945107	1.6606557396448822	1.49953327513691	1.6566995569582437	1.0042860437494525	1.0042860437494525	1.9483840338892007	1.0252443845601102	1.2513092832156714	1.608775076366337	1.608775076366337	1.8153905267302037	1.4694822150298341	1.7528321939801776	1.767200470206695	1.805757859429836	1.6980467031696662	1.7795256975221472	1.7231994522188319	0.03311929093022175	1.6388287202210796	1.206289564659264	1.206289564659264	1.9776784314300562	1.577710750227599	1.0207529797543808	0.9973521857004927	1.7746256938192586	1.755403954162898	1.4631254898762827	1.6031458556934557	1.5890231173147658	1.5828067301820243	1.2170482589587062	1.017896906689956	1.4405795864092987
0.31626463819959816	1.63024993548016	1.4843213292847883	1.6473484840312815	0.9988479336817514	0.9988479336817514	1.9276917883431814	1.0250455856043907	1.2212395124188655	1.5495164558196375	1.5495164558196375	1.8073403278656364	1.4538319603798395	1.7352343123271012	1.7629682964930078	1.8028265663725973	1.6643866539801184	1.720371101998862	1.6969847180064102	0.017759099157043372	1.624763586576157	1.1553576310535638	1.1553576310535638	1.8956912113691409	1.569907432743158	1.0173492572132241	0.9969183523144689	1.7512140289476055	1.7371505710544786	1.449497254929962	1.5879084601555795	1.570679985797732	1.5346733416565954	1.1741421825095884	1.0175558374031461	1.433671330410216
0.28934115257039816	1.5878263822248821	1.477260512538238	1.619361863602155	0.9976483339182365	0.9976483339182365	1.8743648089900098	1.0175997471348688	1.2143314988731564	1.5433209245432022	1.5433209245432022	1.785641119206909	1.4426824382381558	1.7124414962803791	1.7311704186415269	1.7891728295001994	1.6312446634318574	1.6641323310436786	1.6862673072324887	0.0	1.5978656268684157	1.142628252977521	1.142628252977521	1.8827807857567307	1.5605813191445723	1.015612775374727	0.9964984927605604	1.7163132515633313	1.7117841803329752	1.4018320994013382	1.579710940364828	1.5599175671151306	1.4982201010217158	1.1487844906239577	1.0160263905006466	1.4058676606796714
0.19712629911406945	1.5805297694663645	1.4647580663797752	1.5873795548841156	0.9866585207109783	0.9866585207109783	1.845305228791874	1.0175868321159856	1.1664196645899656	1.5044030632225476	1.5044030632225476	1.776527080290064	1.426815761362552	1.6642380458146848	1.701196450518676	1.7759913790469315	1.616192847143268	1.625948224763968	1.651792934140062	0.0	1.5723915241706365	1.1349979713187395	1.1349979713187395	1.862619170729041	1.5213111745367376	1.0128186263596082	0.9961061262438851	1.7008700436960995	1.6858463450107797	1.3996461808524865	1.5485921517532453	1.5227945793116513	1.4940407629864256	1.0944093759249822	1.0154617506406185	1.3930136408896072
0.16431830192962532	1.5553697004576161	1.444446795462748	1.5802546135338702	0.9696064974282592	0.9696064974282592	1.8220157246243796	1.0157685200170445	1.1058529801866752	1.5036694405187934	1.5036694405187934	1.7727549224783747	1.4255130683627235	1.622028245978537	1.665250534942624	1.7510968711989792	1.5835009331134182	1.581620814141336	1.6425361876195055	0.0	1.5188125590909978	1.10979718066481	1.10979718066481	1.8568814501148805	1.518659670217655	1.000746675563744	0.9958623672214797	1.6845506454006858	1.6531575312037887	1.382945128980731	1.4956303564251563	1.5133881355435144	1.4854211414438798	1.0791137337249426	1.0149701423479918	1.390590071726753
0.07095282825409813	1.5128924914638164	1.4284997918498696	1.5376870673531897	0.9682053084169829	0.9682053084169829	1.8182808726783253	1.0150314672014964	1.094315906725814	1.4808582383514	1.4808582383514	1.737385414543604	1.4100990431828595	1.6042346456036995	1.6607882914740804	1.7034276608416055	1.5799022852908284	1.568083128932565	1.6409898547810702	0.0	1.5000597442333847	1.082064615493084	1.082064615493084	1.8353121390255516	1.4948400497469447	0.9976818909244813	0.9956192973051164	1.6484522258873384	1.6248844850273498	1.3466412849396678	1.485464197389021	1.4712444492143684	1.4689968467056083	1.0623286373206435	1.0140945261930534	1.372901538438443
0.05995990148170938	1.5086299714031666	1.4006637504147617	1.5189065415525627	0.9386385299763618	0.9386385299763618	1.7746444881499048	1.0150120207651554	1.0788856672219735	1.4785843336134383	1.4785843336134383	1.6982721158236294	1.3979252449134143	1.5723944218250177	1.628610666378023	1.6719301327653069	1.5721645785241818	1.5522017100902952	1.6275843633544462	0.0	1.479883533997702	1.0270879311884695	1.0270879311884695	1.8252843681106796	1.4519519448551876	0.9970659208388846	0.9911851929840058	1.635746645178912	1.6120810907687242	1.3324718756373357	1.4626517064296487	1.4512801622004021	1.4646486957104836	1.0310230014080441	1.0134306632993477	1.3153897580320553
0.05415817736821516	1.4751264244107776	1.3808261829983977	1.4915480431412411	0.9278118308319184	0.9278118308319184	1.770844144104483	1.0137983860583617	1.0661330544222343	1.466368727802779	1.466368727802779	1.675131624393788	1.347613968042206	1.5567061596939629	1.5892572260916447	1.6574346403645925	1.5516925214932904	1.5437825017066986	1.600125636588858	0.0	1.4703182966369692	1.0246993026468316	1.0246993026468316	1.7950311704368107	1.434158128071386	0.9966327179372947	0.9782754375994456	1.6110531784310307	1.6092892054975494	1.30695884005367	1.4485093761694383	1.4301348827189015	1.444783078967826	1.025521373564538	1.0133144424116045	1.302474342075962
0.039757101162029164	1.454555224181603	1.3657445230468348	1.483733543667787	0.9170293149214603	0.9170293149214603	1.768239302583508	1.0121615164030826	1.0601920461106795	1.4543337590886622	1.4543337590886622	1.6486946273545573	1.311485221785638	1.539883829895312	1.5660907181096226	1.587131206271474	1.5315217704971005	1.4900778698698156	1.5834363703992187	0.0	1.4649045690114837	1.0216202119509312	1.0216202119509312	1.7765642186344797	1.421804744287662	0.9948036289463716	0.9781469553237221	1.5645649467420346	1.595771872454841	1.292773269136967	1.431900932307212	1.4005620894296127	1.4434515866318232	1.017062484969532	1.013021710997286	1.276912180035291
